time,x,y,z,yaw_deg,onboard_gate_id,onboard_active_gate_id,onboard_phase,referee_active_gate_id,target_name,target_x,target_y,target_z,distance_to_gate,bearing_error,vertical_error,command_surge,command_sway,command_heave,command_yaw
12.200,0.9183,-0.7925,-5.2515,36.4780,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.5637,11.4676,0.0015,0.5364,0.0000,0.0007,0.0901
12.233,0.9450,-0.7909,-5.2515,39.1217,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.5448,9.5178,0.0015,0.5332,0.0000,0.0007,0.0748
12.267,0.9719,-0.7883,-5.2515,41.7230,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.5251,7.6114,0.0015,0.5291,0.0000,0.0007,0.0598
12.300,0.9991,-0.7846,-5.2515,44.2783,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.5048,5.7511,0.0015,0.5240,0.0000,0.0007,0.0452
12.333,1.0264,-0.7800,-5.2515,46.7841,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.4838,3.9390,0.0015,0.5181,0.0000,0.0007,0.0000
12.367,1.0538,-0.7743,-5.2514,49.2273,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.4621,2.1872,0.0014,0.5114,0.0000,0.0006,0.0000
12.400,1.0813,-0.7677,-5.2514,51.6094,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.4399,0.4930,0.0014,0.5040,0.0000,0.0006,0.0000
12.433,1.1087,-0.7600,-5.2514,53.9321,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.4172,-1.1461,0.0014,0.4959,0.0000,0.0006,0.0000
12.467,1.1359,-0.7514,-5.2514,56.1967,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.3939,-2.7325,0.0014,0.4873,0.0000,0.0006,0.0000
12.500,1.1630,-0.7418,-5.2513,58.4048,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.3702,-4.2687,0.0013,0.4782,0.0000,0.0006,0.0000
12.533,1.1899,-0.7313,-5.2513,60.5577,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.3460,-5.7569,0.0013,0.4687,0.0000,0.0006,-0.0452
12.567,1.2165,-0.7199,-5.2513,62.6424,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.3214,-7.1849,0.0013,0.4589,0.0000,0.0006,-0.0564
12.600,1.2427,-0.7076,-5.2513,64.6571,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.2966,-8.5515,0.0013,0.4487,0.0000,0.0006,-0.0672
12.633,1.2686,-0.6946,-5.2513,66.6001,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.2714,-9.8558,0.0013,0.4384,0.0000,0.0006,-0.0774
12.667,1.2940,-0.6807,-5.2513,68.4700,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.2459,-11.0969,0.0013,0.4279,0.0000,0.0006,-0.0872
12.700,1.3190,-0.6661,-5.2513,70.2655,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.2202,-12.2741,0.0013,0.4173,0.0000,0.0006,-0.0964
12.733,1.3434,-0.6509,-5.2513,71.9855,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.1944,-13.3868,0.0013,0.4067,0.0000,0.0006,-0.1051
12.767,1.3674,-0.6350,-5.2513,73.6292,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.1684,-14.4347,0.0013,0.3960,0.0000,0.0006,-0.1134
12.800,1.3908,-0.6184,-5.2514,75.1958,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.1423,-15.4172,0.0014,0.3854,0.0000,0.0006,-0.1211
12.833,1.4136,-0.6014,-5.2514,76.6849,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.1161,-16.3344,0.0014,0.3749,0.0000,0.0006,-0.1283
12.867,1.4359,-0.5838,-5.2514,78.0961,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.0899,-17.1861,0.0014,0.3644,0.0000,0.0006,-0.1350
12.900,1.4575,-0.5658,-5.2514,79.4292,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.0636,-17.9724,0.0014,0.3541,0.0000,0.0006,-0.1412
12.933,1.4786,-0.5473,-5.2514,80.6843,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.0374,-18.6935,0.0014,0.3439,0.0000,0.0006,-0.1468
12.967,1.4990,-0.5284,-5.2515,81.8615,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,1.0112,-19.3496,0.0015,0.3339,0.0000,0.0007,-0.1520
13.000,1.5188,-0.5093,-5.2515,82.9611,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,0.9850,-19.9412,0.0015,0.3241,0.0000,0.0007,-0.1566
13.033,1.5381,-0.4898,-5.2515,83.9836,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,0.9590,-20.4687,0.0015,0.3145,0.0000,0.0007,-0.1608
13.067,1.5567,-0.4700,-5.2515,84.9296,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,0.9331,-20.9329,0.0015,0.3050,0.0000,0.0007,-0.1644
13.100,1.5747,-0.4501,-5.2515,85.7999,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,0.9073,-21.3345,0.0015,0.2958,0.0000,0.0007,-0.1676
13.133,1.5921,-0.4299,-5.2515,86.5953,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,0.8816,-21.6742,0.0015,0.2868,0.0000,0.0007,-0.1702
13.167,1.6089,-0.4096,-5.2515,87.3168,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,0.8561,-21.9531,0.0015,0.2779,0.0000,0.0007,-0.1724
13.200,1.6251,-0.3892,-5.2515,87.9657,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,0.8308,-22.1720,0.0015,0.2693,0.0000,0.0007,-0.1741
13.233,1.6407,-0.3687,-5.2515,88.5431,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,0.8057,-22.3323,0.0015,0.2609,0.0000,0.0007,-0.1754
13.267,1.6558,-0.3481,-5.2515,89.0505,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,0.7808,-22.4349,0.0015,0.2466,0.0000,0.0007,-0.1762
13.300,1.6704,-0.3275,-5.2515,89.4893,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,0.7562,-22.4807,0.0015,0.2312,0.0000,0.0007,-0.1766
13.333,1.6844,-0.3070,-5.2515,89.8611,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,0.7318,-22.4703,0.0015,0.2165,0.0000,0.0007,-0.1765
13.367,1.6979,-0.2865,-5.2514,90.1677,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,0.7077,-22.4043,0.0014,0.2026,0.0000,0.0006,-0.1760
13.400,1.7109,-0.2661,-5.2514,90.4108,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,0.6839,-22.2837,0.0014,0.2000,0.0000,0.0006,-0.1750
13.433,1.7235,-0.2459,-5.2514,90.5923,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,0.6605,-22.1103,0.0014,0.2000,0.0000,0.0006,-0.1737
13.467,1.7356,-0.2258,-5.2514,90.7142,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,0.6374,-21.8864,0.0014,0.2000,0.0000,0.0006,-0.1719
13.500,1.7472,-0.2057,-5.2513,90.7785,1,1,TRANSIT,2,exit,1.9657,0.3686,-5.2500,0.6145,-21.6143,0.0013,0.2000,0.0000,0.0006,-0.1698
13.533,1.7584,-0.1858,-5.2513,90.7874,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.6445,-67.0116,0.0013,0.6349,0.0000,0.0006,-0.2198
13.567,1.7691,-0.1646,-5.2513,90.7264,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.6262,-67.1371,0.0013,0.6291,0.0000,0.0006,-0.2698
13.600,1.7795,-0.1422,-5.2512,90.5814,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.6078,-67.1960,0.0012,0.6251,0.0000,0.0006,-0.3198
13.633,1.7894,-0.1186,-5.2512,90.3387,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.5893,-67.1739,0.0012,0.6231,0.0000,0.0005,-0.3500
13.667,1.7990,-0.0940,-5.2511,89.9911,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.5708,-67.0632,0.0011,0.6235,0.0000,0.0005,-0.3500
13.700,1.8083,-0.0683,-5.2511,89.5413,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.5523,-66.8661,0.0011,0.6260,0.0000,0.0005,-0.3500
13.733,1.8172,-0.0415,-5.2511,88.9918,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.5338,-66.5849,0.0011,0.6306,0.0000,0.0005,-0.3500
13.767,1.8258,-0.0138,-5.2510,88.3450,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.5153,-66.2216,0.0010,0.6372,0.0000,0.0005,-0.3500
13.800,1.8342,0.0149,-5.2510,87.6035,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.4968,-65.7787,0.0010,0.6457,0.0000,0.0004,-0.3500
13.833,1.8424,0.0446,-5.2510,86.7696,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.4783,-65.2582,0.0010,0.6560,0.0000,0.0004,-0.3500
13.867,1.8504,0.0752,-5.2509,85.8455,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.4597,-64.6623,0.0009,0.6680,0.0000,0.0004,-0.3500
13.900,1.8582,0.1067,-5.2509,84.8336,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.4410,-63.9934,0.0009,0.6815,0.0000,0.0004,-0.3500
13.933,1.8660,0.1392,-5.2509,83.7361,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.4223,-63.2535,0.0009,0.6966,0.0000,0.0004,-0.3500
13.967,1.8737,0.1727,-5.2509,82.5550,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.4035,-62.4449,0.0009,0.7130,0.0000,0.0004,-0.3500
14.000,1.8815,0.2070,-5.2509,81.2925,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.3845,-61.5697,0.0009,0.7306,0.0000,0.0004,-0.3500
14.033,1.8893,0.2424,-5.2509,79.9507,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.3653,-60.6300,0.0009,0.7493,0.0000,0.0004,-0.3500
14.067,1.8972,0.2787,-5.2509,78.5314,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.3459,-59.6278,0.0009,0.7691,0.0000,0.0004,-0.3500
14.100,1.9053,0.3160,-5.2509,77.0366,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.3263,-58.5652,0.0009,0.7897,0.0000,0.0004,-0.3500
14.133,1.9137,0.3542,-5.2509,75.4682,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.3064,-57.4443,0.0009,0.8111,0.0000,0.0004,-0.3500
14.167,1.9224,0.3935,-5.2509,73.8281,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.2861,-56.2669,0.0009,0.8331,0.0000,0.0004,-0.3500
14.200,1.9315,0.4337,-5.2509,72.1181,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.2654,-55.0349,0.0009,0.8555,0.0000,0.0004,-0.3500
14.233,1.9411,0.4749,-5.2509,70.3399,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.2443,-53.7501,0.0009,0.8784,0.0000,0.0004,-0.3500
14.267,1.9513,0.5170,-5.2510,68.4952,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.2227,-52.4144,0.0010,0.9015,0.0000,0.0004,-0.3500
14.300,1.9621,0.5602,-5.2510,66.5856,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.2005,-51.0292,0.0010,0.9246,0.0000,0.0004,-0.3500
14.333,1.9737,0.6042,-5.2510,64.6206,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.1777,-49.6039,0.0010,0.9476,0.0000,0.0005,-0.3500
14.367,1.9861,0.6492,-5.2510,62.6160,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.1543,-48.1538,0.0010,0.9700,0.0000,0.0005,-0.3500
14.400,1.9993,0.6949,-5.2511,60.5871,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.1302,-46.6937,0.0011,0.9915,0.0000,0.0005,-0.3500
14.433,2.0135,0.7415,-5.2511,58.5481,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.1055,-45.2374,0.0011,1.0000,0.0000,0.0005,-0.3500
14.467,2.0287,0.7887,-5.2511,56.5045,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.0800,-43.7898,0.0011,1.0000,0.0000,0.0005,-0.3439
14.500,2.0450,0.8365,-5.2511,54.4576,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.0539,-42.3512,0.0011,1.0000,0.0000,0.0005,-0.3326
14.533,2.0624,0.8848,-5.2511,52.4091,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,4.0270,-40.9227,0.0011,1.0000,0.0000,0.0005,-0.3214
14.567,2.0809,0.9335,-5.2511,50.3609,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.9994,-39.5056,0.0011,1.0000,0.0000,0.0005,-0.3103
14.600,2.1006,0.9825,-5.2510,48.3147,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.9710,-38.1007,0.0010,1.0000,0.0000,0.0005,-0.2992
14.633,2.1215,1.0318,-5.2510,46.2722,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.9420,-36.7092,0.0010,1.0000,0.0000,0.0005,-0.2883
14.667,2.1437,1.0812,-5.2510,44.2351,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.9122,-35.3321,0.0010,1.0000,0.0000,0.0004,-0.2775
14.700,2.1671,1.1307,-5.2509,42.2049,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.8816,-33.9702,0.0009,1.0000,0.0000,0.0004,-0.2668
14.733,2.1919,1.1802,-5.2509,40.1832,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.8503,-32.6246,0.0009,1.0000,0.0000,0.0004,-0.2562
14.767,2.2179,1.2296,-5.2508,38.1714,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.8183,-31.2961,0.0008,1.0000,0.0000,0.0004,-0.2458
14.800,2.2453,1.2788,-5.2508,36.1709,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.7855,-29.9857,0.0008,1.0000,0.0000,0.0003,-0.2355
14.833,2.2740,1.3278,-5.2507,34.1831,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.7519,-28.6940,0.0007,1.0000,0.0000,0.0003,-0.2254
14.867,2.3041,1.3764,-5.2506,32.2093,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.7176,-27.4219,0.0006,1.0000,0.0000,0.0003,-0.2154
14.900,2.3355,1.4246,-5.2505,30.2507,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.6826,-26.1701,0.0005,1.0000,0.0000,0.0002,-0.2055
14.933,2.3682,1.4724,-5.2505,28.3085,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.6468,-24.9394,0.0005,1.0000,0.0000,0.0002,-0.1959
14.967,2.4023,1.5196,-5.2504,26.3837,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.6103,-23.7304,0.0004,1.0000,0.0000,0.0002,-0.1864
15.000,2.4377,1.5661,-5.2503,24.4776,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.5731,-22.5439,0.0003,1.0000,0.0000,0.0001,-0.1771
15.033,2.4745,1.6120,-5.2502,22.5910,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.5351,-21.3803,0.0002,1.0000,0.0000,0.0001,-0.1679
15.067,2.5125,1.6571,-5.2502,20.7250,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.4964,-20.2404,0.0002,1.0000,0.0000,0.0001,-0.1590
15.100,2.5519,1.7014,-5.2501,18.8804,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.4569,-19.1246,0.0001,1.0000,0.0000,0.0000,-0.1502
15.133,2.5925,1.7448,-5.2500,17.0582,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.4167,-18.0336,0.0000,1.0000,0.0000,0.0000,-0.1416
15.167,2.6344,1.7873,-5.2500,15.2590,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.3759,-16.9677,-0.0000,1.0000,0.0000,-0.0000,-0.1333
15.200,2.6775,1.8289,-5.2499,13.4837,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.3343,-15.9275,-0.0001,1.0000,0.0000,-0.0000,-0.1251
15.233,2.7218,1.8693,-5.2499,11.7329,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.2920,-14.9134,-0.0001,1.0000,0.0000,-0.0000,-0.1171
15.267,2.7673,1.9087,-5.2499,10.0074,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.2491,-13.9258,-0.0001,1.0000,0.0000,-0.0001,-0.1094
15.300,2.8139,1.9470,-5.2498,8.3076,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.2054,-12.9652,-0.0002,1.0000,0.0000,-0.0001,-0.1018
15.333,2.8616,1.9840,-5.2498,6.6342,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.1611,-12.0318,-0.0002,1.0000,0.0000,-0.0001,-0.0945
15.367,2.9105,2.0199,-5.2498,4.9877,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.1161,-11.1260,-0.0002,1.0000,0.0000,-0.0001,-0.0874
15.400,2.9603,2.0545,-5.2498,3.3685,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.0705,-10.2482,-0.0002,1.0000,0.0000,-0.0001,-0.0805
15.433,3.0112,2.0878,-5.2498,1.7770,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,3.0242,-9.3986,-0.0002,1.0000,0.0000,-0.0001,-0.0738
15.467,3.0630,2.1198,-5.2498,0.2135,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,2.9773,-8.5776,-0.0002,1.0000,0.0000,-0.0001,-0.0674
15.500,3.1158,2.1504,-5.2498,-1.3215,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,2.9298,-7.7853,-0.0002,1.0000,0.0000,-0.0001,-0.0611
15.533,3.1695,2.1797,-5.2498,-2.8279,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,2.8817,-7.0221,-0.0002,1.0000,0.0000,-0.0001,-0.0552
15.567,3.2240,2.2075,-5.2499,-4.3053,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,2.8330,-6.2882,-0.0001,0.9856,0.0000,-0.0001,-0.0494
15.600,3.2794,2.2339,-5.2499,-5.7615,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,2.7837,-5.5759,-0.0001,0.9697,0.0000,-0.0000,-0.0438
15.633,3.3354,2.2589,-5.2499,-7.1951,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,2.7339,-4.8864,-0.0001,0.9534,0.0000,-0.0000,0.0000
15.667,3.3920,2.2824,-5.2500,-8.5929,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,2.6837,-4.2330,-0.0000,0.9367,0.0000,-0.0000,0.0000
15.700,3.4492,2.3045,-5.2500,-9.9558,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,2.6331,-3.6148,-0.0000,0.9197,0.0000,-0.0000,0.0000
15.733,3.5067,2.3252,-5.2500,-11.2846,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,2.5822,-3.0309,0.0000,0.9025,0.0000,0.0000,0.0000
15.767,3.5647,2.3444,-5.2500,-12.5802,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,2.5310,-2.4807,0.0000,0.8850,0.0000,0.0000,0.0000
15.800,3.6229,2.3621,-5.2501,-13.8434,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,2.4796,-1.9635,0.0001,0.8674,0.0000,0.0000,0.0000
15.833,3.6813,2.3785,-5.2501,-15.0750,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,2.4281,-1.4785,0.0001,0.8496,0.0000,0.0000,0.0000
15.867,3.7398,2.3934,-5.2501,-16.2758,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,2.3765,-1.0252,0.0001,0.8316,0.0000,0.0000,0.0000
15.900,3.7983,2.4070,-5.2501,-17.4466,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,2.3248,-0.6030,0.0001,0.8136,0.0000,0.0000,0.0000
15.933,3.8568,2.4192,-5.2501,-18.5881,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,2.2732,-0.2116,0.0001,0.7956,0.0000,0.0000,0.0000
15.967,3.9153,2.4301,-5.2501,-19.7011,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,2.2216,0.1494,0.0001,0.7775,0.0000,0.0001,0.0000
16.000,3.9736,2.4397,-5.2501,-20.7863,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,2.1700,0.4805,0.0001,0.7595,0.0000,0.0000,0.0000
16.033,4.0316,2.4481,-5.2501,-21.8443,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,2.1187,0.7819,0.0001,0.7415,0.0000,0.0000,0.0000
16.067,4.0894,2.4552,-5.2501,-22.8759,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,2.0675,1.0537,0.0001,0.7235,0.0000,0.0000,0.0000
16.100,4.1469,2.4611,-5.2501,-23.8817,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,2.0165,1.2961,0.0001,0.7056,0.0000,0.0000,0.0000
16.133,4.2040,2.4659,-5.2501,-24.8624,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,1.9658,1.5092,0.0001,0.6878,0.0000,0.0000,0.0000
16.167,4.2606,2.4696,-5.2501,-25.8185,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,1.9154,1.6930,0.0001,0.6701,0.0000,0.0000,0.0000
16.200,4.3168,2.4722,-5.2500,-26.7507,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,1.8653,1.8474,0.0000,0.6525,0.0000,0.0000,0.0000
16.233,4.3725,2.4737,-5.2500,-27.6597,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,1.8156,1.9722,0.0000,0.6351,0.0000,0.0000,0.0000
16.267,4.4277,2.4742,-5.2500,-28.5459,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,1.7663,2.0673,-0.0000,0.6178,0.0000,-0.0000,0.0000
16.300,4.4823,2.4738,-5.2500,-29.4099,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,1.7175,2.1322,-0.0000,0.6007,0.0000,-0.0000,0.0000
16.333,4.5362,2.4725,-5.2500,-30.2524,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,1.6690,2.1665,-0.0000,0.5837,0.0000,-0.0000,0.0000
16.367,4.5895,2.4702,-5.2499,-31.0738,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,1.6211,2.1699,-0.0001,0.5670,0.0000,-0.0000,0.0000
16.400,4.6422,2.4672,-5.2499,-31.8746,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,1.5737,2.1416,-0.0001,0.5504,0.0000,-0.0000,0.0000
16.433,4.6942,2.4633,-5.2499,-32.6555,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,1.5269,2.0809,-0.0001,0.5340,0.0000,-0.0000,0.0000
16.467,4.7454,2.4587,-5.2499,-33.4168,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,1.4806,1.9871,-0.0001,0.5179,0.0000,-0.0001,0.0000
16.500,4.7959,2.4534,-5.2499,-34.1591,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,1.4349,1.8591,-0.0001,0.5019,0.0000,-0.0001,0.0000
16.533,4.8456,2.4474,-5.2499,-34.8829,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,1.3898,1.6959,-0.0001,0.4862,0.0000,-0.0001,0.0000
16.567,4.8946,2.4408,-5.2498,-35.5885,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,1.3453,1.4962,-0.0002,0.4707,0.0000,-0.0001,0.0000
16.600,4.9428,2.4335,-5.2498,-36.2765,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,1.3015,1.2588,-0.0002,0.4554,0.0000,-0.0001,0.0000
16.633,4.9902,2.4257,-5.2498,-36.9473,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,1.2584,0.9820,-0.0002,0.4404,0.0000,-0.0001,0.0000
16.667,5.0368,2.4174,-5.2498,-37.6013,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,1.2160,0.6641,-0.0002,0.4256,0.0000,-0.0001,0.0000
16.700,5.0825,2.4086,-5.2498,-38.2390,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,1.1743,0.3032,-0.0002,0.4110,0.0000,-0.0001,0.0000
16.733,5.1275,2.3994,-5.2498,-38.8608,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,1.1334,-0.1028,-0.0002,0.3967,0.0000,-0.0001,0.0000
16.767,5.1716,2.3897,-5.2498,-39.4670,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,1.0932,-0.5562,-0.0002,0.3826,0.0000,-0.0001,0.0000
16.800,5.2149,2.3796,-5.2498,-40.0580,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,1.0538,-1.0597,-0.0002,0.3688,0.0000,-0.0001,0.0000
16.833,5.2573,2.3692,-5.2498,-40.6343,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,1.0152,-1.6161,-0.0002,0.3552,0.0000,-0.0001,0.0000
16.867,5.2989,2.3585,-5.2498,-41.1961,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,0.9774,-2.2284,-0.0002,0.3418,0.0000,-0.0001,0.0000
16.900,5.3396,2.3475,-5.2498,-41.7439,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,0.9404,-2.9002,-0.0002,0.3287,0.0000,-0.0001,0.0000
16.933,5.3796,2.3362,-5.2498,-42.2781,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,0.9043,-3.6351,-0.0002,0.3159,0.0000,-0.0001,0.0000
16.967,5.4186,2.3247,-5.2498,-42.7988,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,0.8691,-4.4372,-0.0002,0.3033,0.0000,-0.0001,0.0000
17.000,5.4569,2.3131,-5.2498,-43.3066,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,0.8348,-5.3110,-0.0002,0.2909,0.0000,-0.0001,-0.0417
17.033,5.4942,2.3012,-5.2499,-43.8149,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,0.8014,-6.2479,-0.0001,0.2788,0.0000,-0.0001,-0.0491
17.067,5.5308,2.2892,-5.2499,-44.3260,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,0.7690,-7.2509,-0.0001,0.2567,0.0000,-0.0001,-0.0569
