time,x,y,z,yaw_deg,onboard_active_gate_id,referee_active_gate_id,distance_to_gate,bearing_error,vertical_error,command_surge,command_sway,command_heave,command_yaw
0.000,-5.0000,-0.0000,-5.0000,-0.0000,1,1,5.0062,0.0000,-0.2500,1.0000,0.0000,-0.1125,0.0000
0.033,-4.9968,-0.0000,-5.0003,-0.0000,1,1,5.0031,0.0000,-0.2497,1.0000,0.0000,-0.1123,0.0000
0.067,-4.9906,-0.0000,-5.0010,-0.0000,1,1,4.9968,0.0000,-0.2490,1.0000,0.0000,-0.1121,0.0000
0.100,-4.9814,-0.0000,-5.0020,-0.0000,1,1,4.9876,0.0000,-0.2480,1.0000,0.0000,-0.1116,0.0000
0.133,-4.9694,-0.0000,-5.0032,-0.0000,1,1,4.9755,0.0000,-0.2468,1.0000,0.0000,-0.1110,0.0000
0.167,-4.9546,-0.0000,-5.0048,-0.0000,1,1,4.9606,0.0000,-0.2452,1.0000,0.0000,-0.1103,0.0000
0.200,-4.9372,-0.0000,-5.0066,-0.0000,1,1,4.9431,0.0000,-0.2434,1.0000,0.0000,-0.1095,0.0000
0.233,-4.9172,-0.0000,-5.0087,-0.0000,1,1,4.9231,0.0000,-0.2413,1.0000,0.0000,-0.1086,0.0000
0.267,-4.8948,-0.0000,-5.0111,-0.0000,1,1,4.9006,0.0000,-0.2389,1.0000,0.0000,-0.1075,0.0000
0.300,-4.8700,-0.0000,-5.0137,-0.0000,1,1,4.8757,0.0000,-0.2363,1.0000,0.0000,-0.1064,0.0000
0.333,-4.8430,-0.0000,-5.0165,-0.0000,1,1,4.8486,0.0000,-0.2335,1.0000,0.0000,-0.1051,0.0000
0.367,-4.8138,-0.0000,-5.0195,-0.0000,1,1,4.8193,0.0000,-0.2305,1.0000,0.0000,-0.1037,0.0000
0.400,-4.7826,-0.0000,-5.0227,-0.0000,1,1,4.7880,0.0000,-0.2273,1.0000,0.0000,-0.1023,0.0000
0.433,-4.7493,-0.0000,-5.0261,-0.0000,1,1,4.7546,0.0000,-0.2239,1.0000,0.0000,-0.1008,0.0000
0.467,-4.7142,-0.0000,-5.0296,-0.0000,1,1,4.7194,0.0000,-0.2204,1.0000,0.0000,-0.0992,0.0000
0.500,-4.6773,-0.0000,-5.0333,-0.0000,1,1,4.6823,0.0000,-0.2167,1.0000,0.0000,-0.0975,0.0000
0.533,-4.6386,-0.0000,-5.0372,-0.0000,1,1,4.6435,0.0000,-0.2128,1.0000,0.0000,-0.0958,0.0000
0.567,-4.5983,-0.0000,-5.0412,-0.0000,1,1,4.6030,0.0000,-0.2088,1.0000,0.0000,-0.0940,0.0000
0.600,-4.5564,-0.0000,-5.0453,-0.0000,1,1,4.5610,0.0000,-0.2047,1.0000,0.0000,-0.0921,0.0000
0.633,-4.5130,-0.0000,-5.0496,-0.0000,1,1,4.5175,0.0000,-0.2004,1.0000,0.0000,-0.0902,0.0000
0.667,-4.4682,-0.0000,-5.0539,-0.0000,1,1,4.4725,0.0000,-0.1961,1.0000,0.0000,-0.0882,0.0000
0.700,-4.4220,-0.0000,-5.0583,-0.0000,1,1,4.4261,0.0000,-0.1917,1.0000,0.0000,-0.0862,0.0000
0.733,-4.3744,-0.0000,-5.0628,-0.0000,1,1,4.3784,0.0000,-0.1872,1.0000,0.0000,-0.0842,0.0000
0.767,-4.3257,-0.0000,-5.0674,-0.0000,1,1,4.3295,0.0000,-0.1826,1.0000,0.0000,-0.0822,0.0000
0.800,-4.2757,-0.0000,-5.0720,-0.0000,1,1,4.2794,0.0000,-0.1780,1.0000,0.0000,-0.0801,0.0000
0.833,-4.2246,-0.0000,-5.0767,-0.0000,1,1,4.2282,0.0000,-0.1733,1.0000,0.0000,-0.0780,0.0000
0.867,-4.1725,-0.0000,-5.0815,-0.0000,1,1,4.1759,0.0000,-0.1685,1.0000,0.0000,-0.0758,0.0000
0.900,-4.1193,-0.0000,-5.0862,-0.0000,1,1,4.1226,0.0000,-0.1638,1.0000,0.0000,-0.0737,0.0000
0.933,-4.0652,-0.0000,-5.0910,-0.0000,1,1,4.0683,0.0000,-0.1590,1.0000,0.0000,-0.0716,0.0000
0.967,-4.0101,-0.0000,-5.0958,-0.0000,1,1,4.0131,0.0000,-0.1542,1.0000,0.0000,-0.0694,0.0000
1.000,-3.9542,-0.0000,-5.1006,-0.0000,1,1,3.9570,0.0000,-0.1494,1.0000,0.0000,-0.0672,0.0000
1.033,-3.8974,-0.0000,-5.1054,-0.0000,1,1,3.9001,0.0000,-0.1446,1.0000,0.0000,-0.0651,0.0000
1.067,-3.8399,-0.0000,-5.1102,-0.0000,1,1,3.8424,0.0000,-0.1398,1.0000,0.0000,-0.0629,0.0000
1.100,-3.7816,-0.0000,-5.1150,-0.0000,1,1,3.7840,0.0000,-0.1350,1.0000,0.0000,-0.0608,0.0000
1.133,-3.7226,-0.0000,-5.1197,-0.0000,1,1,3.7248,0.0000,-0.1303,1.0000,0.0000,-0.0586,0.0000
1.167,-3.6629,-0.0000,-5.1245,-0.0000,1,1,3.6650,0.0000,-0.1255,1.0000,0.0000,-0.0565,0.0000
1.200,-3.6025,-0.0000,-5.1292,-0.0000,1,1,3.6046,0.0000,-0.1208,1.0000,0.0000,-0.0544,0.0000
1.233,-3.5416,-0.0000,-5.1338,-0.0000,1,1,3.5435,0.0000,-0.1162,1.0000,0.0000,-0.0523,0.0000
1.267,-3.4801,-0.0000,-5.1385,-0.0000,1,1,3.4819,0.0000,-0.1115,1.0000,0.0000,-0.0502,0.0000
1.300,-3.4180,-0.0000,-5.1430,-0.0000,1,1,3.4197,0.0000,-0.1070,1.0000,0.0000,-0.0481,0.0000
1.333,-3.3554,-0.0000,-5.1476,-0.0000,1,1,3.3570,0.0000,-0.1024,1.0000,0.0000,-0.0461,0.0000
1.367,-3.2923,-0.0000,-5.1520,-0.0000,1,1,3.2938,0.0000,-0.0980,1.0000,0.0000,-0.0441,0.0000
1.400,-3.2288,-0.0000,-5.1564,-0.0000,1,1,3.2302,0.0000,-0.0936,1.0000,0.0000,-0.0421,0.0000
1.433,-3.1648,-0.0000,-5.1608,-0.0000,1,1,3.1661,0.0000,-0.0892,1.0000,0.0000,-0.0401,0.0000
1.467,-3.1004,-0.0000,-5.1651,-0.0000,1,1,3.1016,0.0000,-0.0849,1.0000,0.0000,-0.0382,0.0000
1.500,-3.0356,-0.0000,-5.1693,-0.0000,1,1,3.0367,0.0000,-0.0807,1.0000,0.0000,-0.0363,0.0000
1.533,-2.9704,-0.0000,-5.1734,-0.0000,1,1,2.9714,0.0000,-0.0766,1.0000,0.0000,-0.0345,0.0000
1.567,-2.9049,-0.0000,-5.1775,-0.0000,1,1,2.9058,0.0000,-0.0725,1.0000,0.0000,-0.0326,0.0000
1.600,-2.8391,-0.0000,-5.1815,-0.0000,1,1,2.8399,0.0000,-0.0685,0.9940,0.0000,-0.0308,0.0000
1.633,-2.7729,-0.0000,-5.1854,-0.0000,1,1,2.7736,0.0000,-0.0646,0.9708,0.0000,-0.0291,0.0000
1.667,-2.7065,-0.0000,-5.1892,-0.0000,1,1,2.7072,0.0000,-0.0608,0.9475,0.0000,-0.0274,0.0000
1.700,-2.6400,-0.0000,-5.1929,-0.0000,1,1,2.6406,0.0000,-0.0571,0.9242,0.0000,-0.0257,0.0000
1.733,-2.5735,-0.0000,-5.1966,-0.0000,1,1,2.5740,0.0000,-0.0534,0.9009,0.0000,-0.0240,0.0000
1.767,-2.5070,-0.0000,-5.2001,-0.0000,1,1,2.5074,0.0000,-0.0499,0.8776,0.0000,-0.0224,0.0000
1.800,-2.4405,-0.0000,-5.2036,-0.0000,1,1,2.4410,0.0000,-0.0464,0.8543,0.0000,-0.0209,0.0000
1.833,-2.3743,-0.0000,-5.2070,-0.0000,1,1,2.3747,0.0000,-0.0430,0.8311,0.0000,-0.0193,0.0000
1.867,-2.3083,-0.0000,-5.2103,-0.0000,1,1,2.3086,0.0000,-0.0397,0.8080,0.0000,-0.0179,0.0000
1.900,-2.2426,-0.0000,-5.2135,-0.0000,1,1,2.2429,0.0000,-0.0365,0.7850,0.0000,-0.0164,0.0000
1.933,-2.1772,-0.0000,-5.2166,-0.0000,1,1,2.1775,0.0000,-0.0334,0.7621,0.0000,-0.0150,0.0000
1.967,-2.1123,-0.0000,-5.2197,-0.0000,1,1,2.1125,0.0000,-0.0303,0.7394,0.0000,-0.0137,0.0000
2.000,-2.0478,-0.0000,-5.2226,-0.0000,1,1,2.0480,0.0000,-0.0274,0.7168,0.0000,-0.0123,0.0000
2.033,-1.9838,-0.0000,-5.2255,-0.0000,1,1,1.9840,0.0000,-0.0245,0.6944,0.0000,-0.0110,0.0000
2.067,-1.9204,-0.0000,-5.2282,-0.0000,1,1,1.9205,0.0000,-0.0218,0.6722,0.0000,-0.0098,0.0000
2.100,-1.8575,-0.0000,-5.2309,-0.0000,1,1,1.8576,0.0000,-0.0191,0.6502,0.0000,-0.0086,0.0000
2.133,-1.7953,-0.0000,-5.2335,-0.0000,1,1,1.7954,0.0000,-0.0165,0.6284,0.0000,-0.0074,0.0000
2.167,-1.7338,-0.0000,-5.2360,-0.0000,1,1,1.7338,0.0000,-0.0140,0.6068,0.0000,-0.0063,0.0000
2.200,-1.6729,-0.0000,-5.2384,-0.0000,1,1,1.6730,0.0000,-0.0116,0.5855,0.0000,-0.0052,0.0000
2.233,-1.6128,-0.0000,-5.2407,-0.0000,1,1,1.6129,0.0000,-0.0093,0.5645,0.0000,-0.0042,0.0000
2.267,-1.5535,-0.0000,-5.2429,-0.0000,1,1,1.5535,0.0000,-0.0071,0.5437,0.0000,-0.0032,0.0000
2.300,-1.4949,-0.0000,-5.2451,-0.0000,1,1,1.4949,0.0000,-0.0049,0.5232,0.0000,-0.0022,0.0000
2.333,-1.4372,-0.0000,-5.2471,-0.0000,1,1,1.4372,0.0000,-0.0029,0.5030,0.0000,-0.0013,0.0000
2.367,-1.3802,-0.0000,-5.2491,-0.0000,1,1,1.3802,0.0000,-0.0009,0.4831,0.0000,-0.0004,0.0000
2.400,-1.3242,-0.0000,-5.2510,-0.0000,1,1,1.3242,0.0000,0.0010,0.4635,0.0000,0.0005,0.0000
2.433,-1.2690,-0.0000,-5.2528,-0.0000,1,1,1.2690,0.0000,0.0028,0.4441,0.0000,0.0013,0.0000
2.467,-1.2147,-0.0000,-5.2546,-0.0000,1,1,1.2147,0.0000,0.0046,0.4251,0.0000,0.0021,0.0000
2.500,-1.1613,-0.0000,-5.2563,-0.0000,1,1,1.1613,0.0000,0.0063,0.4065,0.0000,0.0028,0.0000
2.533,-1.1088,-0.0000,-5.2578,-0.0000,1,1,1.1088,0.0000,0.0078,0.3881,0.0000,0.0035,0.0000
2.567,-1.0573,-0.0000,-5.2593,-0.0000,1,1,1.0573,0.0000,0.0093,0.3701,0.0000,0.0042,0.0000
2.600,-1.0067,-0.0000,-5.2608,-0.0000,1,1,1.0067,0.0000,0.0108,0.3524,0.0000,0.0049,0.0000
2.633,-0.9570,-0.0000,-5.2621,-0.0000,1,1,0.9571,0.0000,0.0121,0.3350,0.0000,0.0055,0.0000
2.667,-0.9084,-0.0000,-5.2634,-0.0000,1,1,0.9085,0.0000,0.0134,0.3180,0.0000,0.0060,0.0000
2.700,-0.8607,-0.0000,-5.2646,-0.0000,1,1,0.8608,0.0000,0.0146,0.3013,0.0000,0.0066,0.0000
2.733,-0.8139,-0.0000,-5.2658,-0.0000,1,1,0.8141,0.0000,0.0158,0.2849,0.0000,0.0071,0.0000
2.767,-0.7682,-0.0000,-5.2669,-0.0000,1,1,0.7684,0.0000,0.0169,0.2583,0.0000,0.0076,0.0000
2.800,-0.7235,-0.0000,-5.2679,-0.0000,1,1,0.7237,0.0000,0.0179,0.2291,0.0000,0.0081,0.0000
2.833,-0.6798,-0.0000,-5.2688,-0.0000,1,1,0.6801,0.0000,0.0188,0.2024,0.0000,0.0085,0.0000
2.867,-0.6373,-0.0000,-5.2697,-0.0000,1,1,0.6376,0.0000,0.0197,0.1778,0.0000,0.0089,0.0000
2.900,-0.5959,-0.0000,-5.2706,-0.0000,1,1,0.5962,0.0000,0.0206,0.1555,0.0000,0.0093,0.0000
2.933,-0.5556,-0.0000,-5.2713,-0.0000,1,1,0.5560,0.0000,0.0213,0.1500,0.0000,0.0096,0.0000
2.967,-0.5164,-0.0000,-5.2720,-0.0000,1,1,0.5169,0.0000,0.0220,0.1500,0.0000,0.0099,0.0000
3.000,-0.4783,-0.0000,-5.2727,-0.0000,1,1,0.4789,0.0000,0.0227,0.1500,0.0000,0.0102,0.0000
3.033,-0.4412,-0.0000,-5.2733,-0.0000,1,1,0.4418,0.0000,0.0233,0.1500,0.0000,0.0105,0.0000
3.067,-0.4051,-0.0000,-5.2738,-0.0000,1,1,0.4058,0.0000,0.0238,0.1500,0.0000,0.0107,0.0000
3.100,-0.3699,-0.0000,-5.2743,-0.0000,1,1,0.3707,0.0000,0.0243,0.1500,0.0000,0.0109,0.0000
3.133,-0.3356,-0.0000,-5.2747,-0.0000,1,1,0.3365,0.0000,0.0247,0.1500,0.0000,0.0111,0.0000
3.167,-0.3021,-0.0000,-5.2751,-0.0000,1,1,0.3032,0.0000,0.0251,0.1500,0.0000,0.0113,0.0000
3.200,-0.2695,-0.0000,-5.2755,-0.0000,1,1,0.2707,0.0000,0.0255,0.1500,0.0000,0.0115,0.0000
3.233,-0.2376,-0.0000,-5.2757,-0.0000,1,1,0.2390,0.0000,0.0257,0.1500,0.0000,0.0116,0.0000
3.267,-0.2065,-0.0000,-5.2760,-0.0000,1,1,0.2081,0.0000,0.0260,0.1500,0.0000,0.0117,0.0000
3.300,-0.1760,-0.0000,-5.2762,-0.0000,1,1,0.1780,0.0000,0.0262,0.1500,0.0000,0.0118,0.0000
3.333,-0.1463,-0.0000,-5.2763,-0.0000,1,1,0.1486,0.0000,0.0263,0.1500,0.0000,0.0119,0.0000
3.367,-0.1172,-0.0000,-5.2765,-0.0000,1,1,0.1201,0.0000,0.0265,0.1500,0.0000,0.0119,0.0000
3.400,-0.0887,-0.0000,-5.2765,-0.0000,1,1,0.0926,0.0000,0.0265,0.1500,0.0000,0.0119,0.0000
3.433,-0.0608,-0.0000,-5.2766,-0.0000,1,1,0.0663,0.0000,0.0266,0.1500,0.0000,0.0120,0.0000
3.467,-0.0335,-0.0000,-5.2766,-0.0000,1,1,0.0427,0.0000,0.0266,0.1500,0.0000,0.0120,0.0000
3.500,-0.0067,-0.0000,-5.2765,-0.0000,1,1,0.0274,0.0000,0.0265,0.1500,0.0000,0.0119,0.0000
3.533,0.0195,-0.0000,-5.2765,-0.0000,1,2,0.0329,-180.0000,0.0265,0.0000,0.0000,0.0119,-0.8000
3.567,0.0448,-0.0000,-5.2764,-0.2536,1,2,0.0520,-179.7851,0.0264,0.0000,0.0000,0.0119,-0.8000
3.600,0.0691,-0.0001,-5.2762,-0.7545,1,2,0.0739,-179.3202,0.0262,0.0000,0.0000,0.0118,-0.8000
3.633,0.0925,-0.0002,-5.2761,-1.4965,1,2,0.0961,-178.6142,0.0261,0.0000,0.0000,0.0117,-0.8000
3.667,0.1151,-0.0003,-5.2759,-2.4736,1,2,0.1180,-177.6736,0.0259,0.0000,0.0000,0.0116,-0.8000
3.700,0.1368,-0.0004,-5.2756,-3.6798,1,2,0.1392,-176.5043,0.0256,0.0000,0.0000,0.0115,-0.8000
3.733,0.1578,-0.0006,-5.2754,-5.1094,1,2,0.1598,-175.1123,0.0254,0.0000,0.0000,0.0114,-0.8000
3.767,0.1779,-0.0008,-5.2751,-6.7569,1,2,0.1797,-173.5029,0.0251,0.0000,0.0000,0.0113,-0.8000
3.800,0.1973,-0.0010,-5.2748,-8.6168,1,2,0.1989,-171.6817,0.0248,0.0000,0.0000,0.0112,-0.8000
3.833,0.2160,-0.0013,-5.2745,-10.6837,1,2,0.2174,-169.6538,0.0245,0.0000,0.0000,0.0110,-0.8000
3.867,0.2340,-0.0015,-5.2742,-12.9525,1,2,0.2353,-167.4245,0.0242,0.0000,0.0000,0.0109,-0.8000
3.900,0.2514,-0.0018,-5.2738,-15.4182,1,2,0.2525,-164.9985,0.0238,0.0000,0.0000,0.0107,-0.8000
3.933,0.2681,-0.0021,-5.2734,-18.0757,1,2,0.2691,-162.3807,0.0234,0.0000,0.0000,0.0105,-0.8000
3.967,0.2842,-0.0025,-5.2730,-20.9202,1,2,0.2851,-159.5757,0.0230,0.0000,0.0000,0.0104,-0.8000
4.000,0.2996,-0.0028,-5.2726,-23.9471,1,2,0.3005,-156.5879,0.0226,0.0000,0.0000,0.0102,-0.8000
4.033,0.3145,-0.0031,-5.2722,-27.1519,1,2,0.3153,-153.4218,0.0222,0.0000,0.0000,0.0100,-0.8000
4.067,0.3288,-0.0035,-5.2717,-30.5299,1,2,0.3296,-150.0815,0.0217,0.0000,0.0000,0.0098,-0.8000
4.100,0.3426,-0.0039,-5.2713,-34.0770,1,2,0.3433,-146.5711,0.0213,0.0000,0.0000,0.0096,-0.8000
4.133,0.3559,-0.0042,-5.2708,-37.7888,1,2,0.3565,-142.8944,0.0208,0.0000,0.0000,0.0094,-0.8000
4.167,0.3686,-0.0046,-5.2703,-41.6612,1,2,0.3692,-139.0552,0.0203,0.0000,0.0000,0.0091,-0.8000
4.200,0.3808,-0.0050,-5.2698,-45.6902,1,2,0.3814,-135.0572,0.0198,0.0000,0.0000,0.0089,-0.8000
4.233,0.3926,-0.0053,-5.2693,-49.8719,1,2,0.3931,-130.9040,0.0193,0.0000,0.0000,0.0087,-0.8000
4.267,0.4039,-0.0056,-5.2688,-54.2024,1,2,0.4044,-126.5989,0.0188,0.0000,0.0000,0.0085,-0.8000
4.300,0.4147,-0.0060,-5.2683,-58.6780,1,2,0.4152,-122.1453,0.0183,0.0000,0.0000,0.0082,-0.8000
4.333,0.4251,-0.0062,-5.2678,-63.2950,1,2,0.4256,-117.5463,0.0178,0.0000,0.0000,0.0080,-0.8000
4.367,0.4351,-0.0065,-5.2672,-68.0500,2,2,5.9156,87.8775,0.0172,0.1500,0.0000,0.0078,0.8000
4.400,0.4450,-0.0071,-5.2667,-72.4329,2,2,5.9065,92.2986,0.0167,0.0000,0.0000,0.0075,0.8000
4.433,0.4545,-0.0077,-5.2662,-76.4531,2,2,5.8978,96.3554,0.0162,0.0000,0.0000,0.0073,0.8000
4.467,0.4636,-0.0082,-5.2656,-80.1196,2,2,5.8893,100.0569,0.0156,0.0000,0.0000,0.0070,0.8000
4.500,0.4725,-0.0087,-5.2651,-83.4410,2,2,5.8812,103.4121,0.0151,0.0000,0.0000,0.0068,0.8000
4.533,0.4811,-0.0091,-5.2645,-86.4260,2,2,5.8732,106.4297,0.0145,0.0000,0.0000,0.0065,0.8000
4.567,0.4894,-0.0095,-5.2640,-89.0830,2,2,5.8655,109.1181,0.0140,0.0000,0.0000,0.0063,0.8000
4.600,0.4975,-0.0099,-5.2634,-91.4201,2,2,5.8581,111.4855,0.0134,0.0000,0.0000,0.0061,0.8000
4.633,0.5053,-0.0102,-5.2629,-93.4452,2,2,5.8509,113.5400,0.0129,0.0000,0.0000,0.0058,0.8000
4.667,0.5129,-0.0105,-5.2624,-95.1661,2,2,5.8439,115.2894,0.0124,0.0000,0.0000,0.0056,0.8000
4.700,0.5202,-0.0108,-5.2618,-96.5905,2,2,5.8371,116.7414,0.0118,0.0000,0.0000,0.0053,0.8000
4.733,0.5273,-0.0111,-5.2613,-97.7256,2,2,5.8305,117.9034,0.0113,0.0000,0.0000,0.0051,0.8000
4.767,0.5342,-0.0114,-5.2607,-98.5788,2,2,5.8241,118.7826,0.0107,0.0000,0.0000,0.0048,0.8000
4.800,0.5409,-0.0117,-5.2602,-99.1570,2,2,5.8180,119.3862,0.0102,0.0000,0.0000,0.0046,0.8000
4.833,0.5474,-0.0120,-5.2597,-99.4672,2,2,5.8120,119.7210,0.0097,0.0000,0.0000,0.0044,0.8000
4.867,0.5537,-0.0122,-5.2592,-99.5159,2,2,5.8061,119.7938,0.0092,0.0000,0.0000,0.0041,0.8000
4.900,0.5598,-0.0125,-5.2587,-99.3099,2,2,5.8005,119.6111,0.0087,0.0000,0.0000,0.0039,0.8000
4.933,0.5657,-0.0128,-5.2581,-98.8554,2,2,5.7950,119.1793,0.0081,0.0000,0.0000,0.0037,0.8000
4.967,0.5715,-0.0130,-5.2576,-98.1586,2,2,5.7897,118.5047,0.0076,0.0000,0.0000,0.0034,0.8000
5.000,0.5771,-0.0133,-5.2571,-97.2256,2,2,5.7846,117.5932,0.0071,0.0000,0.0000,0.0032,0.8000
5.033,0.5825,-0.0135,-5.2567,-96.0624,2,2,5.7795,116.4510,0.0067,0.0000,0.0000,0.0030,0.8000
5.067,0.5878,-0.0137,-5.2562,-94.6746,2,2,5.7747,115.0836,0.0062,0.0000,0.0000,0.0028,0.8000
5.100,0.5929,-0.0140,-5.2557,-93.0680,2,2,5.7699,113.4967,0.0057,0.0000,0.0000,0.0026,0.8000
5.133,0.5979,-0.0142,-5.2552,-91.2480,2,2,5.7653,111.6959,0.0052,0.0000,0.0000,0.0024,0.8000
5.167,0.6028,-0.0143,-5.2548,-89.2199,2,2,5.7609,109.6864,0.0048,0.0000,0.0000,0.0022,0.8000
5.200,0.6075,-0.0145,-5.2543,-86.9889,2,2,5.7565,107.4735,0.0043,0.0000,0.0000,0.0020,0.8000
5.233,0.6121,-0.0147,-5.2539,-84.5602,2,2,5.7523,105.0622,0.0039,0.0000,0.0000,0.0018,0.8000
5.267,0.6166,-0.0148,-5.2535,-81.9387,2,2,5.7481,102.4575,0.0035,0.0000,0.0000,0.0016,0.8000
5.300,0.6209,-0.0149,-5.2531,-79.1292,2,2,5.7441,99.6642,0.0031,0.0000,0.0000,0.0014,0.8000
5.333,0.6251,-0.0150,-5.2526,-76.1365,2,2,5.7402,96.6870,0.0026,0.0000,0.0000,0.0012,0.8000
5.367,0.6292,-0.0150,-5.2522,-72.9651,2,2,5.7363,93.5305,0.0022,0.0000,0.0000,0.0010,0.8000
5.400,0.6332,-0.0150,-5.2519,-69.6196,2,2,5.7326,90.1991,0.0019,0.0000,0.0000,0.0008,0.8000
5.433,0.6371,-0.0150,-5.2515,-66.1042,2,2,5.7290,86.6972,0.0015,0.1500,0.0000,0.0007,0.8000
5.467,0.6411,-0.0154,-5.2511,-62.4233,2,2,5.7254,83.0337,0.0011,0.2430,0.0000,0.0005,0.8000
5.500,0.6453,-0.0164,-5.2508,-58.5810,2,2,5.7218,79.2156,0.0008,0.3747,0.0000,0.0003,0.8000
5.533,0.6500,-0.0183,-5.2504,-54.5814,2,2,5.7181,75.2507,0.0004,0.5095,0.0000,0.0002,0.8000
5.567,0.6554,-0.0215,-5.2501,-50.4283,2,2,5.7141,71.1465,0.0001,0.6463,0.0000,0.0000,0.8000
5.600,0.6620,-0.0260,-5.2498,-46.1258,2,2,5.7096,66.9101,-0.0002,0.7837,0.0000,-0.0001,0.8000
5.633,0.6701,-0.0322,-5.2495,-41.6774,2,2,5.7042,62.5482,-0.0005,0.9204,0.0000,-0.0002,0.8000
5.667,0.6799,-0.0399,-5.2492,-37.1631,2,2,5.6978,58.1414,-0.0008,1.0000,0.0000,-0.0004,0.8000
5.700,0.6916,-0.0490,-5.2489,-32.6349,2,2,5.6901,53.7411,-0.0011,1.0000,0.0000,-0.0005,0.8000
5.733,0.7053,-0.0593,-5.2486,-28.0932,2,2,5.6810,49.3458,-0.0014,1.0000,0.0000,-0.0006,0.8000
5.767,0.7210,-0.0705,-5.2483,-23.5383,2,2,5.6705,44.9540,-0.0017,1.0000,0.0000,-0.0007,0.8000
5.800,0.7387,-0.0824,-5.2481,-18.9705,2,2,5.6584,40.5639,-0.0019,1.0000,0.0000,-0.0009,0.7788
5.833,0.7584,-0.0948,-5.2478,-14.3936,2,2,5.6447,36.1775,-0.0022,1.0000,0.0000,-0.0010,0.6946
5.867,0.7802,-0.1074,-5.2476,-9.8211,2,2,5.6292,31.8063,-0.0024,1.0000,0.0000,-0.0011,0.6106
5.900,0.8040,-0.1200,-5.2474,-5.2661,2,2,5.6119,27.4617,-0.0026,1.0000,0.0000,-0.0012,0.5272
5.933,0.8298,-0.1324,-5.2472,-0.7414,2,2,5.5927,23.1546,-0.0028,1.0000,0.0000,-0.0013,0.4445
5.967,0.8576,-0.1444,-5.2470,3.7407,2,2,5.5716,18.8952,-0.0030,1.0000,0.0000,-0.0014,0.3628
6.000,0.8873,-0.1556,-5.2468,8.1682,2,2,5.5486,14.6934,-0.0032,1.0000,0.0000,-0.0014,0.2821
6.033,0.9189,-0.1661,-5.2466,12.5298,2,2,5.5236,10.5587,-0.0034,1.0000,0.0000,-0.0015,0.2027
6.067,0.9522,-0.1754,-5.2465,16.8145,2,2,5.4966,6.4999,-0.0035,1.0000,0.0000,-0.0016,0.1248
6.100,0.9872,-0.1835,-5.2463,21.0120,2,2,5.4677,2.5254,-0.0037,1.0000,0.0000,-0.0017,0.0485
6.133,1.0237,-0.1902,-5.2462,25.1122,2,2,5.4369,-1.3568,-0.0038,1.0000,0.0000,-0.0017,-0.0260
6.167,1.0617,-0.1952,-5.2460,29.1060,2,2,5.4043,-5.1393,-0.0040,1.0000,0.0000,-0.0018,-0.0987
6.200,1.1009,-0.1986,-5.2459,32.9844,2,2,5.3699,-8.8152,-0.0041,1.0000,0.0000,-0.0018,-0.1692
6.233,1.1411,-0.2001,-5.2458,36.7390,2,2,5.3338,-12.3779,-0.0042,1.0000,0.0000,-0.0019,-0.2376
6.267,1.1821,-0.1998,-5.2457,40.3623,2,2,5.2963,-15.8213,-0.0043,1.0000,0.0000,-0.0019,-0.3037
6.300,1.2239,-0.1975,-5.2456,43.8469,2,2,5.2574,-19.1396,-0.0044,1.0000,0.0000,-0.0020,-0.3675
6.333,1.2661,-0.1932,-5.2455,47.1862,2,2,5.2173,-22.3276,-0.0045,1.0000,0.0000,-0.0020,-0.4287
6.367,1.3087,-0.1870,-5.2455,50.3743,2,2,5.1760,-25.3805,-0.0045,1.0000,0.0000,-0.0020,-0.4873
6.400,1.3515,-0.1787,-5.2454,53.4054,2,2,5.1337,-28.2940,-0.0046,1.0000,0.0000,-0.0021,-0.5432
6.433,1.3943,-0.1683,-5.2454,56.2748,2,2,5.0906,-31.0640,-0.0046,1.0000,0.0000,-0.0021,-0.5964
6.467,1.4371,-0.1560,-5.2453,58.9780,2,2,5.0466,-33.6873,-0.0047,1.0000,0.0000,-0.0021,-0.6467
6.500,1.4796,-0.1417,-5.2453,61.5112,2,2,5.0021,-36.1607,-0.0047,1.0000,0.0000,-0.0021,-0.6942
6.533,1.5218,-0.1254,-5.2452,63.8710,2,2,4.9570,-38.4818,-0.0048,1.0000,0.0000,-0.0021,-0.7388
6.567,1.5636,-0.1072,-5.2452,66.0549,2,2,4.9114,-40.6484,-0.0048,1.0000,0.0000,-0.0021,-0.7804
6.600,1.6049,-0.0871,-5.2452,68.0604,2,2,4.8655,-42.6589,-0.0048,1.0000,0.0000,-0.0022,-0.8000
6.633,1.6455,-0.0652,-5.2452,69.8891,2,2,4.8194,-44.5152,-0.0048,1.0000,0.0000,-0.0022,-0.8000
6.667,1.6856,-0.0415,-5.2452,71.5453,2,2,4.7731,-46.2223,-0.0048,1.0000,0.0000,-0.0022,-0.8000
6.700,1.7249,-0.0161,-5.2452,73.0333,2,2,4.7266,-47.7850,-0.0048,1.0000,0.0000,-0.0022,-0.8000
6.733,1.7635,0.0110,-5.2452,74.3573,2,2,4.6802,-49.2077,-0.0048,1.0000,0.0000,-0.0021,-0.8000
6.767,1.8013,0.0398,-5.2452,75.5214,2,2,4.6338,-50.4951,-0.0048,1.0000,0.0000,-0.0021,-0.8000
6.800,1.8383,0.0701,-5.2453,76.5296,2,2,4.5874,-51.6514,-0.0047,0.9962,0.0000,-0.0021,-0.8000
