time,x,y,z,yaw_deg,onboard_gate_id,onboard_active_gate_id,onboard_phase,referee_active_gate_id,target_name,target_x,target_y,target_z,distance_to_gate,bearing_error,vertical_error,command_surge,command_sway,command_heave,command_yaw
4.700,-0.2032,-1.2443,-5.2799,97.3558,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8170,-55.5763,0.0299,0.5574,0.0000,0.0135,-0.3500
4.733,-0.2085,-1.2403,-5.2800,96.0096,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8183,-54.3625,0.0300,0.5747,0.0000,0.0135,-0.3500
4.767,-0.2143,-1.2357,-5.2801,94.6741,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8196,-53.1745,0.0301,0.5915,0.0000,0.0135,-0.3500
4.800,-0.2204,-1.2310,-5.2801,93.1973,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8210,-51.8525,0.0301,0.6099,0.0000,0.0135,-0.3500
4.833,-0.2268,-1.2258,-5.2800,91.6477,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8224,-50.4678,0.0300,0.6288,0.0000,0.0135,-0.3500
4.867,-0.2331,-1.2202,-5.2798,90.0278,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8235,-49.0177,0.0298,0.6481,0.0000,0.0134,-0.3500
4.900,-0.2393,-1.2176,-5.2793,88.4110,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8265,-47.5232,0.0293,0.6680,0.0000,0.0132,-0.3500
4.933,-0.2457,-1.2149,-5.2791,86.7163,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8296,-45.9547,0.0291,0.6885,0.0000,0.0131,-0.3500
4.967,-0.2522,-1.2119,-5.2792,84.9967,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8325,-44.3662,0.0292,0.7087,0.0000,0.0131,-0.3485
5.000,-0.2587,-1.2086,-5.2793,83.2254,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8353,-42.7304,0.0293,0.7289,0.0000,0.0132,-0.3356
5.033,-0.2652,-1.2051,-5.2794,81.4166,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8380,-41.0613,0.0294,0.7489,0.0000,0.0132,-0.3225
5.067,-0.2717,-1.2013,-5.2795,79.5740,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8405,-39.3624,0.0295,0.7686,0.0000,0.0133,-0.3092
5.100,-0.2782,-1.1972,-5.2795,77.7002,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8428,-37.6361,0.0295,0.7879,0.0000,0.0133,-0.2956
5.133,-0.2847,-1.1928,-5.2795,75.7971,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8450,-35.8843,0.0295,0.8067,0.0000,0.0133,-0.2818
5.167,-0.2911,-1.1882,-5.2795,73.8657,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8469,-34.1077,0.0295,0.8250,0.0000,0.0133,-0.2679
5.200,-0.2975,-1.1833,-5.2795,71.9063,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8487,-32.3065,0.0295,0.8427,0.0000,0.0133,-0.2537
5.233,-0.3037,-1.1780,-5.2794,69.9193,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8502,-30.4809,0.0294,0.8597,0.0000,0.0132,-0.2394
5.267,-0.3099,-1.1725,-5.2794,67.9056,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8515,-28.6315,0.0294,0.8760,0.0000,0.0132,-0.2249
5.300,-0.3159,-1.1667,-5.2794,65.8663,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8525,-26.7591,0.0294,0.8914,0.0000,0.0132,-0.2102
5.333,-0.3218,-1.1606,-5.2794,63.8028,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8532,-24.8651,0.0294,0.9061,0.0000,0.0132,-0.1953
5.367,-0.3276,-1.1543,-5.2794,61.7166,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8537,-22.9505,0.0294,0.9197,0.0000,0.0132,-0.1803
5.400,-0.3331,-1.1476,-5.2794,59.6094,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8539,-21.0169,0.0294,0.9324,0.0000,0.0133,-0.1651
5.433,-0.3385,-1.1407,-5.2795,57.4828,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8538,-19.0654,0.0295,0.9440,0.0000,0.0133,-0.1497
5.467,-0.3436,-1.1336,-5.2795,55.3383,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8534,-17.0974,0.0295,0.9545,0.0000,0.0133,-0.1343
5.500,-0.3485,-1.1262,-5.2795,53.1775,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8527,-15.1143,0.0295,0.9639,0.0000,0.0133,-0.1187
5.533,-0.3531,-1.1186,-5.2795,51.0022,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8516,-13.1172,0.0295,0.9720,0.0000,0.0133,-0.1030
5.567,-0.3575,-1.1107,-5.2795,48.8142,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8503,-11.1077,0.0295,0.9789,0.0000,0.0133,-0.0872
5.600,-0.3616,-1.1027,-5.2794,46.6154,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8486,-9.0873,0.0294,0.9845,0.0000,0.0133,-0.0714
5.633,-0.3654,-1.0945,-5.2794,44.4094,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8466,-7.0592,0.0294,0.9888,0.0000,0.0132,-0.0554
5.667,-0.3689,-1.0861,-5.2794,42.1966,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8443,-5.0234,0.0294,0.9917,0.0000,0.0132,-0.0395
5.700,-0.3721,-1.0775,-5.2794,39.9772,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8417,-2.9799,0.0294,0.9932,0.0000,0.0132,0.0000
5.733,-0.3749,-1.0689,-5.2794,37.7580,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8388,-0.9346,0.0294,0.9934,0.0000,0.0132,0.0000
5.767,-0.3774,-1.0601,-5.2794,35.5387,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8355,1.1127,0.0294,0.9922,0.0000,0.0132,0.0000
5.800,-0.3796,-1.0513,-5.2794,33.3197,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8320,3.1620,0.0294,0.9897,0.0000,0.0132,0.0000
5.833,-0.3814,-1.0423,-5.2794,31.1013,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8281,5.2131,0.0294,0.9858,0.0000,0.0132,0.0409
5.867,-0.3828,-1.0334,-5.2794,28.8896,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8240,7.2608,0.0294,0.9805,0.0000,0.0132,0.0570
5.900,-0.3839,-1.0244,-5.2794,26.6871,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8196,9.3028,0.0294,0.9739,0.0000,0.0132,0.0731
5.933,-0.3847,-1.0154,-5.2794,24.4964,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8150,11.3368,0.0294,0.9660,0.0000,0.0132,0.0890
5.967,-0.3851,-1.0065,-5.2794,22.3202,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8101,13.3606,0.0294,0.9569,0.0000,0.0132,0.1049
6.000,-0.3852,-0.9976,-5.2794,20.1609,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.8050,15.3718,0.0294,0.9466,0.0000,0.0132,0.1207
6.033,-0.3849,-0.9889,-5.2794,18.0212,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7997,17.3683,0.0294,0.9352,0.0000,0.0132,0.1364
6.067,-0.3844,-0.9802,-5.2794,15.9037,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7942,19.3476,0.0294,0.9228,0.0000,0.0132,0.1520
6.100,-0.3835,-0.9716,-5.2794,13.8108,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7886,21.3075,0.0294,0.9093,0.0000,0.0132,0.1673
6.133,-0.3823,-0.9632,-5.2794,11.7451,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7828,23.2456,0.0294,0.8949,0.0000,0.0132,0.1826
6.167,-0.3809,-0.9550,-5.2794,9.7091,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7769,25.1597,0.0294,0.8797,0.0000,0.0132,0.1976
6.200,-0.3791,-0.9470,-5.2794,7.7051,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7709,27.0475,0.0294,0.8638,0.0000,0.0132,0.2124
6.233,-0.3772,-0.9391,-5.2794,5.7353,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7648,28.9069,0.0294,0.8471,0.0000,0.0132,0.2270
6.267,-0.3750,-0.9315,-5.2794,3.8020,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7587,30.7355,0.0294,0.8299,0.0000,0.0132,0.2414
6.300,-0.3726,-0.9241,-5.2794,1.9192,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7525,32.5186,0.0294,0.8123,0.0000,0.0132,0.2554
6.333,-0.3700,-0.9169,-5.2794,0.0547,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7464,34.2910,0.0294,0.7942,0.0000,0.0132,0.2693
6.367,-0.3711,-0.9134,-5.2792,-0.4894,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7452,34.7624,0.0292,0.7893,0.0000,0.0131,0.2730
6.400,-0.3724,-0.9119,-5.2789,-0.8540,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7455,35.0848,0.0289,0.7863,0.0000,0.0130,0.2756
6.433,-0.3729,-0.9114,-5.2788,-1.0020,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7456,35.2183,0.0288,0.7851,0.0000,0.0130,0.2766
6.467,-0.3726,-0.9117,-5.2788,-0.9124,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7456,35.1382,0.0288,0.7858,0.0000,0.0130,0.2760
6.500,-0.3717,-0.9130,-5.2788,-0.6024,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7455,34.8597,0.0288,0.7885,0.0000,0.0130,0.2738
6.533,-0.3703,-0.9149,-5.2788,-0.0797,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7454,34.3881,0.0288,0.7930,0.0000,0.0130,0.2701
6.567,-0.3702,-0.9157,-5.2790,0.1548,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7458,34.1673,0.0290,0.7952,0.0000,0.0131,0.2683
6.600,-0.3703,-0.9160,-5.2791,0.2417,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7461,34.0842,0.0291,0.7960,0.0000,0.0131,0.2677
6.633,-0.3703,-0.9159,-5.2792,0.2239,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7460,34.1010,0.0292,0.7958,0.0000,0.0131,0.2678
6.667,-0.3702,-0.9155,-5.2792,0.1283,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7457,34.1919,0.0292,0.7949,0.0000,0.0131,0.2685
6.700,-0.3700,-0.9150,-5.2792,0.0148,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7453,34.2990,0.0292,0.7938,0.0000,0.0131,0.2694
6.733,-0.3700,-0.9147,-5.2792,0.0076,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.3001,0.0292,0.7937,0.0000,0.0131,0.2694
6.767,-0.3700,-0.9146,-5.2792,0.0065,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.3004,0.0292,0.7937,0.0000,0.0131,0.2694
6.800,-0.3700,-0.9147,-5.2792,0.0080,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2997,0.0292,0.7937,0.0000,0.0131,0.2694
6.833,-0.3700,-0.9147,-5.2792,0.0124,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2956,0.0292,0.7937,0.0000,0.0131,0.2694
6.867,-0.3700,-0.9147,-5.2792,0.0124,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2955,0.0292,0.7937,0.0000,0.0131,0.2694
6.900,-0.3700,-0.9147,-5.2792,0.0114,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2965,0.0292,0.7937,0.0000,0.0131,0.2694
6.933,-0.3700,-0.9147,-5.2792,0.0108,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
6.967,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.000,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.033,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.067,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.100,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.133,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.167,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.200,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.233,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.267,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.300,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.333,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.367,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.400,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.433,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.467,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.500,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.533,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.567,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.600,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.633,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.667,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.700,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.733,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.767,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.800,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.833,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.867,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.900,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.933,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
7.967,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
8.000,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
8.033,-0.3700,-0.9147,-5.2792,0.0107,1,1,TRANSIT,1,exit,1.8974,0.6325,-5.2500,2.7451,34.2971,0.0292,0.7937,0.0000,0.0131,0.2694
