time,x,y,z,yaw_deg,onboard_gate_id,onboard_active_gate_id,onboard_phase,referee_active_gate_id,target_name,target_x,target_y,target_z,distance_to_gate,bearing_error,vertical_error,command_source,command_surge,command_sway,command_heave,command_yaw,vision_found,vision_confidence,vision_x_error,vision_y_error,vision_area,vision_angle
23.633,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
23.667,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.5733,-0.4719,-0.0042,0.0067,0.0000
23.700,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
23.733,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.5733,-0.4719,-0.0042,0.0067,0.0000
23.767,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
23.800,15.6300,-2.3697,-5.3143,-0.0135,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6505,-0.4719,-0.0250,0.0084,0.0000
23.833,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
23.867,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6501,-0.4719,-0.0250,0.0084,0.0000
23.900,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
23.933,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6514,-0.4719,-0.0250,0.0084,0.0000
23.967,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
24.000,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6542,-0.4719,-0.0250,0.0084,0.0000
24.033,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
24.067,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6542,-0.4719,-0.0250,0.0084,0.0000
24.100,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
24.133,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6542,-0.4719,-0.0250,0.0084,0.0000
24.167,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
24.200,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6542,-0.4719,-0.0250,0.0084,0.0000
24.233,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
24.267,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6546,-0.4719,-0.0250,0.0084,0.0000
24.300,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
24.333,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6559,-0.4719,-0.0250,0.0084,0.0000
24.367,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
24.400,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6552,-0.4719,-0.0250,0.0084,0.0000
24.433,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
24.467,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6569,-0.4719,-0.0250,0.0084,0.0000
24.500,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
24.533,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6568,-0.4719,-0.0250,0.0084,0.0000
24.567,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
24.600,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6576,-0.4719,-0.0250,0.0084,0.0000
24.633,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
24.667,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6569,-0.4719,-0.0250,0.0084,0.0000
24.700,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
24.733,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6576,-0.4719,-0.0250,0.0084,0.0000
24.767,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
24.800,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6582,-0.4719,-0.0250,0.0084,0.0000
24.833,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
24.867,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6592,-0.4719,-0.0250,0.0084,0.0000
24.900,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
24.933,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6582,-0.4719,-0.0250,0.0084,0.0000
24.967,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
25.000,15.6300,-2.3697,-5.3143,-0.0135,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6589,-0.4719,-0.0250,0.0084,0.0000
25.033,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
25.067,15.6300,-2.3697,-5.3143,-0.0135,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6582,-0.4719,-0.0250,0.0084,0.0000
25.100,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
25.133,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6589,-0.4719,-0.0250,0.0084,0.0000
25.167,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
25.200,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6582,-0.4719,-0.0250,0.0084,0.0000
25.233,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
25.267,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6586,-0.4719,-0.0250,0.0084,0.0000
25.300,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
25.333,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6579,-0.4719,-0.0250,0.0084,0.0000
25.367,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
25.400,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6574,-0.4719,-0.0250,0.0084,0.0000
25.433,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
25.467,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6566,-0.4719,-0.0250,0.0084,0.0000
25.500,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
25.533,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6569,-0.4719,-0.0250,0.0084,0.0000
25.567,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
25.600,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6576,-0.4719,-0.0250,0.0084,0.0000
25.633,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
25.667,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6559,-0.4719,-0.0250,0.0084,0.0000
25.700,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
25.733,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6568,-0.4719,-0.0250,0.0084,0.0000
25.767,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
25.800,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6397,-0.4719,-0.0208,0.0081,0.0000
25.833,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
25.867,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6461,-0.4719,-0.0208,0.0081,0.0000
25.900,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
25.933,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6466,-0.4719,-0.0208,0.0081,0.0000
25.967,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
26.000,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6464,-0.4719,-0.0208,0.0081,0.0000
26.033,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
26.067,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6466,-0.4719,-0.0208,0.0081,0.0000
26.100,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
26.133,15.6300,-2.3697,-5.3143,-0.0135,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6467,-0.4719,-0.0208,0.0081,0.0000
26.167,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
26.200,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6485,-0.4719,-0.0208,0.0081,0.0000
26.233,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
26.267,15.6300,-2.3697,-5.3143,-0.0135,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6483,-0.4719,-0.0208,0.0081,0.0000
26.300,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
26.333,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6506,-0.4719,-0.0208,0.0081,0.0000
26.367,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
26.400,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6529,-0.4719,-0.0208,0.0081,0.0000
26.433,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
26.467,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6525,-0.4719,-0.0208,0.0081,0.0000
26.500,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
26.533,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6548,-0.4719,-0.0208,0.0081,0.0000
26.567,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
26.600,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6567,-0.4719,-0.0208,0.0081,0.0000
26.633,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
26.667,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6570,-0.4719,-0.0208,0.0081,0.0000
26.700,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
26.733,15.6300,-2.3697,-5.3143,-0.0135,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6570,-0.4719,-0.0208,0.0081,0.0000
26.767,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
26.800,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6574,-0.4719,-0.0208,0.0081,0.0000
26.833,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
26.867,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6567,-0.4719,-0.0208,0.0081,0.0000
26.900,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
26.933,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6574,-0.4719,-0.0208,0.0081,0.0000
26.967,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
27.000,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6570,-0.4719,-0.0208,0.0081,0.0000
27.033,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
27.067,15.6300,-2.3697,-5.3143,-0.0135,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6578,-0.4719,-0.0208,0.0081,0.0000
27.100,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
27.133,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6572,-0.4719,-0.0208,0.0081,0.0000
27.167,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
